Error Message,Site ID,Site Name,Placement ID,Placement Name,Placement Compatibility,Placement Group Type,Placement Group ID,Primary Placement,Payment Source,Dimensions,Placement Orientation,Placement Duration,Placement Publisher Specification,Placement Tag Wrapping,Placement Tag Wrapping Type,Placement Tag Wrapping Measurement Mode,Placement status,Start Date,End Date,Cost Structure,Units,Rate,Cost,Opt This Placement Out of Ad Blocking,Placement Comments,Content Category,Placement Strategy,Assignment is Active,Ad ID,Ad Name,Ad Type,Ad is Active,Ad is Archived,Ad Start Time,Ad End Time,Ad Uses Default Landing Page,Ad Landing Page ID,Ad Landing Page Name,Ad Click-Through URL,Applied Impression Event Tag IDs,Applied Click Event Tag ID,Hard Cut-Off,Priority,Impression Ratio,Rotation Type,Weight Calculation Strategy,Rotation Value,Audience Segment Group Name,Audience Segment Name,Creative ID,Creative Name,Creative Type,Creative Compatibility,Creative Start Date,Creative End Date,Creative Assignment is Active,Creative Assignment Event Tags Enabled,Creative Uses Default Landing Page,Creative Landing Page ID,Creative Landing Page Name,Creative Click-Through URL
,6486511,Matterkind,353058405,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_VideoRT_RT_MTA_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:05PM EST on December 12, 2022. Placement id=P265R2G, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353059836,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_VideoRT_RT_MTW_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:07PM EST on December 12, 2022. Placement id=P265R28, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353059257,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_ParentsFamilyPROS_3P_MTW_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:05PM EST on December 12, 2022. Placement id=P265R1V, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353060415,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_ConquestingSisterBrand_3P_MTW_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:08PM EST on December 12, 2022. Placement id=P265R0R, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353059326,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OrdererLAL_3P_MTW_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:06PM EST on December 12, 2022. Placement id=P265R7P, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,352697204,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_StoreVisitorLAL_3P_MTA_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:05PM EST on December 12, 2022. Placement id=P265R8K, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353060157,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOEnthusiastsPROS_3P_MTW_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:08PM EST on December 12, 2022. Placement id=P265R3Y, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353059764,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVAHeavy_1P_MTA_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:07PM EST on December 12, 2022. Placement id=P265R2V, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353080306,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOEnthusiastsPROS_3P_MTA_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:05PM EST on December 12, 2022. Placement id=P265R9C, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
,6486511,Matterkind,353059890,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_PotentialBFGCustomersPROS_3P_MTA_Display_dCPM_300x50,Display,,353080135,No,Agency Paid,300x50,,,,Yes,Display,Blocking,Active,12/26/2022,01/22/2023,CPM,1936842,9.5000,18400.00,No,"Created by Prisma at 2:08PM EST on December 12, 2022. Placement id=P265R6Y, Prisma campaign id=CP1WPFR",,,Yes,543980960,300x50 Default Web Ad,Default (In-Page),Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,"4055094, 4567151",,Yes,16,,,,,,,182601398,BFG_ECOMM_FallOPD_Static_300x50,Display,Display,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,Yes,,,
