Error Message,Site ID,Site Name,Placement ID,Placement Name,Placement Compatibility,Placement Group Type,Placement Group ID,Primary Placement,Payment Source,Dimensions,Placement Orientation,Placement Duration,Placement Publisher Specification,Placement Tag Wrapping,Placement Tag Wrapping Type,Placement Tag Wrapping Measurement Mode,Placement status,Start Date,End Date,Cost Structure,Units,Rate,Cost,Opt This Placement Out of Ad Blocking,Placement Comments,Content Category,Placement Strategy,Assignment is Active,Ad ID,Ad Name,Ad Type,Ad is Active,Ad is Archived,Ad Start Time,Ad End Time,Ad Uses Default Landing Page,Ad Landing Page ID,Ad Landing Page Name,Ad Click-Through URL,Applied Impression Event Tag IDs,Applied Click Event Tag ID,Hard Cut-Off,Priority,Impression Ratio,Rotation Type,Weight Calculation Strategy,Rotation Value,Audience Segment Group Name,Audience Segment Name,Creative ID,Creative Name,Creative Type,Creative Compatibility,Creative Start Date,Creative End Date,Creative Assignment is Active,Creative Assignment Event Tags Enabled,Creative Uses Default Landing Page,Creative Landing Page ID,Creative Landing Page Name,Creative Click-Through URL
,6486511,Matterkind,353113115,OBS_National_AWARE_Franch_A25P_ALL_Matterkind_TTD_HVAHeavy_1P_MTW_Video_dCPM_16x9,In-stream video,,353475649,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6000000,25,150000,No,"Created by Prisma at 2:32PM EST on December 07, 2022. Placement id=P265QC3, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113628,OBS_National_AWARE_Franch_A25P_National_Matterkind_TTD_HVA1.0LightHulu_3P_MTW_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:31PM EST on December 07, 2022. Placement id=P265QWX, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113109,OBS_National_AWARE_Corp_A25P_ALL_Matterkind_TTD_FindALocation_RT_MTW_Video_dCPM_16x9,In-stream video,,353475649,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6000000,25,150000,No,"Created by Prisma at 2:32PM EST on December 07, 2022. Placement id=P265QCC, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353475595,OBS_National_AWARE_Corp_A25P_National_Matterkind_TTD_HVAHeavy_1P_CTV_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:31PM EST on December 07, 2022. Placement id=P265QVK, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113112,OBS_National_AWARE_Franch_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_MTW_Video_dCPM_16x9,In-stream video,,353475649,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6000000,25,150000,No,"Created by Prisma at 2:32PM EST on December 07, 2022. Placement id=P265QC8, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353114129,OBS_National_AWARE_Corp_A25P_National_Matterkind_TTD_HVAHeavy_1P_DSK_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:31PM EST on December 07, 2022. Placement id=P265QCS, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113106,OBS_National_AWARE_Franch_A25P_ALL_Matterkind_TTD_Conquesting_3P_DSK_Video_dCPM_16x9,In-stream video,,353475649,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6000000,25,150000,No,"Created by Prisma at 2:32PM EST on December 07, 2022. Placement id=P265QBW, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113619,OBS_National_AWARE_Franch_A25-54_National_Matterkind_TTD_BroadDemo_3P_DSK_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Non VPAID,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:31PM EST on December 07, 2022. Placement id=P265QDJ, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353114132,OBS_National_AWARE_Franch_A25P_National_Matterkind_TTD_Conquesting_3P_DSK_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:31PM EST on December 07, 2022. Placement id=P265QD1, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353475634,OBS_National_AWARE_Franch_A25-54_National_Matterkind_TTD_BroadDemo_3P_MTW_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:32PM EST on December 07, 2022. Placement id=P265QDK, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113136,OBS_National_AWARE_Corp_A25P_ALL_Matterkind_TTD_LinearTV_RT_MTA_Video_dCPM_16x9,In-stream video,,353475649,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6000000,25,150000,No,"Created by Prisma at 2:33PM EST on December 07, 2022. Placement id=P26K9ZG, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353475637,OBS_National_AWARE_Franch_A25P_National_Matterkind_TTD_HVA1.0Light_1P_MTA_CTV_dCPM_16x9,In-stream video,,353475406,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6428571,35,224999.99,No,"Created by Prisma at 2:32PM EST on December 07, 2022. Placement id=P265QCR, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
,6486511,Matterkind,353113130,OBS_National_AWARE_Franch_A25P_ALL_Matterkind_Argus_Conquesting_3P_MTA_Video_dCPM_16x9,In-stream video,,353475649,No,Agency Paid,,,,,Yes,Video Tracking,Monitoring,Active,12/26/2022,1/22/2023,CPM,6000000,25,150000,No,"Created by Prisma at 2:33PM EST on December 07, 2022. Placement id=P26K9QR, Prisma campaign id=CP1WPFQ",,,Yes,544410983,Default In-stream Ad,Default (In-Stream),Yes,No,12/26/2022 0:00,3/26/2023 23:59,,,,,"4559112, 4589360",,Yes,16,,,,,,,184046675,OBS_AWARE_WinterLTOPostHoliday_CTV,Instream Video,In-stream video,12/26/2022 0:00,3/26/2023 23:59,Yes,Yes,Yes,,,
