Error Message,Site ID,Site Name,Placement ID,Placement Name,Placement Compatibility,Placement Group Type,Placement Group ID,Primary Placement,Payment Source,Dimensions,Placement Orientation,Placement Duration,Placement Publisher Specification,Placement Tag Wrapping,Placement Tag Wrapping Type,Placement Tag Wrapping Measurement Mode,Placement status,Start Date,End Date,Cost Structure,Units,Rate,Cost,Opt This Placement Out of Ad Blocking,Placement Comments,Content Category,Placement Strategy,Assignment is Active,Ad ID,Ad Name,Ad Type,Ad is Active,Ad is Archived,Ad Start Time,Ad End Time,Ad Uses Default Landing Page,Ad Landing Page ID,Ad Landing Page Name,Ad Click-Through URL,Applied Impression Event Tag IDs,Applied Click Event Tag ID,Hard Cut-Off,Priority,Impression Ratio,Rotation Type,Weight Calculation Strategy,Rotation Value,Audience Segment Group Name,Audience Segment Name,Creative ID,Creative Name,Creative Type,Creative Compatibility,Creative Start Date,Creative End Date,Creative Assignment is Active,Creative Assignment Event Tags Enabled,Creative Uses Default Landing Page,Creative Landing Page ID,Creative Landing Page Name,Creative Click-Through URL
,5484634,Gimbal,353970264,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_AVStandardBanners_3P_Cross_Display_dCPM_320x50,Display,,353971212,No,Agency Paid,320x50,,,,Yes,Display,Blocking,Active,12/26/2022,03/26/2023,Flat rate - clicks,0,0.0000,0.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Placement id=P270ZYQ, Prisma campaign id=CP1XJX1",,,Yes,545029603,CIG_VISITS_GimbalAVBanners_Display_1x1,Tracking,Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,4567148,,Yes,15,1,Weighted,Even,,,,184370172,CIG_VISITS_WinterLTOGimbalPostHoliday_1x1,Tracking,,01/03/2023 12:00 AM,01/23/2023 11:59 PM,Yes,Yes,No,33940213,Gimbal Landing Page,
,1972173,"Waze, Inc",353970390,CIG_National_VISITS_ALL_ALL_ALL_Waze_Waze_BrandedPinGeo_3P_MOB_Display_CPM_152x112,Display,,353610458,No,Agency Paid,1x1,,,,No,,,Active,12/26/2022,03/26/2023,CPM,5454545,1.7600,9600.00,No,"Created by Prisma at 7:18PM EST on December 16, 2022. Placement id=P270ZZ3, Prisma campaign id=CP1XJX1",,,Yes,545029606,CIG_VISITS_1x1_WazePin_Display_152x112,Tracking,Yes,No,12/26/2022 12:00 AM,03/26/2023 11:59 PM,,,,,4567148,,Yes,15,1,Weighted,Even,,,,183541395,CIG_VISITS_WinterLTOWaze_1x1,Tracking,,12/26/2022 12:00 AM,03/26/2023 11:59 PM,Yes,Yes,No,33940210,Waze Landing Page,
,5484634,Gimbal,353609867,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_AVStaticInterstitials_3P_Cross_Display_dCPM_768x1024,Display,,,,Agency Paid,768x1024,,,,Yes,Display,Blocking,Archived,12/26/2022,03/26/2023,CPM,0,0.0000,0.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Placement id=P270ZYX, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1972173,"Waze, Inc",353610458,CIG_National_VISITS_ALL_ALL_ALL_Waze_Waze_BrandedPinGeo_3P_MOB_Display_CPM_Package,Display,Package,,,Agency Paid,,,,,No,,,Active,12/26/2022,03/26/2023,CPM,5454545,1.7600,9600.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Package id=P270ZYN, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1972173,"Waze, Inc",353610461,CIG_National_VISITS_ALL_ALL_ALL_Waze_Waze_ZSTGeo_3P_MOB_Display_CPM_Package,Display,Package,,,Agency Paid,,,,,No,,,Active,12/26/2022,03/26/2023,CPM,1325843,17.8000,23600.01,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Package id=P270ZYD, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5484634,Gimbal,353964400,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_AVStaticInterstitials_3P_Cross_Display_dCPM_1024x768,Display,,,,Agency Paid,1024x768,,,,Yes,Display,Blocking,Archived,12/26/2022,03/26/2023,CPM,0,0.0000,0.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Placement id=P270ZZ2, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5484634,Gimbal,353964409,CIG_National_VISITS_ALL_A2554_ALL_Gimbal_Gimbal_RichMediaLoyalty_3P_Cross_Display_dCPM_Package,Display,Package,,,Agency Paid,,,,,No,,,Active,12/26/2022,03/26/2023,CPM,1062500,8.0000,8500.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Package id=P270ZYC, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5484634,Gimbal,353970267,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_AVStaticInterstitials_3P_Cross_Display_dCPM_320x480,Display,,,,Agency Paid,320x480,,,,Yes,Display,Blocking,Archived,12/26/2022,03/26/2023,CPM,0,0.0000,0.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Placement id=P270ZZ1, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5484634,Gimbal,353970273,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_AVStaticInterstitials_3P_Cross_Display_dCPM_480x320,Display,,,,Agency Paid,480x320,,,,Yes,Display,Blocking,Archived,12/26/2022,03/26/2023,CPM,0,0.0000,0.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Placement id=P270ZYK, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5484634,Gimbal,353970276,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_RichMediaConquesting_3P_Cross_Display_dCPM_Package,Display,Package,,,Agency Paid,,,,,No,,,Active,12/26/2022,03/26/2023,CPM,1062500,8.0000,8500.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Package id=P270ZYY, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5484634,Gimbal,353971212,CIG_National_VISITS_ALL_A25P_ALL_Gimbal_Gimbal_AVBanners_3P_Cross_Display_dCPM_Package,Display,Package,,,Agency Paid,,,,,No,,,Active,12/26/2022,03/26/2023,Flat rate - clicks,0,0.0000,0.00,No,"Created by Prisma at 9:47AM EST on December 02, 2022. Package id=P270ZZ0, Prisma campaign id=CP1XJX1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
