Placement ID,Placement Name,Creative ID,Creative Name
353059272,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVAHeavy_1P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353060679,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_MTA_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
352695500,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_PotentialBFGCustomersPROS_3P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353080348,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SiteVisitors_RT_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353059290,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
352697624,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOLandingPage_RT_MTA_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353060640,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_ParentsFamilyPROS_3P_MTA_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353060703,BFG_National_FAMILYBUNDLES_ALL_A25P_ALL_Matterkind_TTD_ParentFamilyPROS_3P_MTA_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353059743,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353060190,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_BWLPROS_3P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
352696787,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353081620,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FoodiesPROS_3P_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353080147,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOPurchasers_RT_MTW_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353080471,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRInterestPROS_3P_MTA_Display_dCPM_300x50,182601398,BFG_ECOMM_FallOPD_Static_300x50
353058348,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MOBWEB_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
